Date,Ticker,Company_Name,Category,Open,High,Low,Close,Adj_Close,Volume
2010-01-04,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,133.75137329101562,135.0975799560547,133.5776824951172,134.07948303222656,107.29711151123047,3172720
2010-01-05,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,134.71640014648438,137.99745178222656,134.42205810546875,136.0336456298828,108.86091613769531,4254349
2010-01-06,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,136.06741333007812,144.36656188964844,136.06741333007812,142.3448486328125,113.91146850585938,8747201
2010-01-07,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,142.82254028320312,144.94557189941406,139.44497680664062,142.9335174560547,114.38253784179688,5495560
2010-01-08,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,143.3050537109375,144.07705688476562,141.355712890625,142.85630798339844,114.32073211669922,3916987
2010-01-11,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,143.314697265625,146.4606475830078,141.49081420898438,142.82254028320312,114.29374694824219,4785645
2010-01-12,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,145.65968322753906,145.65968322753906,140.90216064453125,143.70069885253906,114.99649047851562,3978032
2010-01-13,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,142.82254028320312,144.6367645263672,142.39793395996094,143.77308654785156,115.05438232421875,1436523
2010-01-14,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,144.2700653076172,145.3894805908203,139.6717529296875,140.54510498046875,112.4712142944336,5188156
2010-01-15,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,140.54510498046875,141.66452026367188,139.396728515625,140.56439208984375,112.48666381835938,2027922
2010-01-18,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,139.44497680664062,144.5016632080078,136.19769287109375,139.27610778808594,111.4556884765625,3847827
2010-01-19,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,142.28213500976562,142.28213500976562,135.10240173339844,136.95040893554688,109.59455871582031,3438063
2010-01-20,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,137.03244018554688,137.70794677734375,135.94679260253906,137.13375854492188,109.74127960205078,4694755
2010-01-21,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,137.13375854492188,137.5149383544922,129.519775390625,130.9238739013672,104.77181243896484,6244344
2010-01-22,TATAPOWER.NS,Tata Power,Retail Hype / Turnaround,128.8297882080078,130.63436889648438,125.7755126953125,128.7381134033203,103.02266693115234,8233345
