Date,Ticker,Company_Name,Category,Open,High,Low,Close,Adj_Close,Volume
2010-01-04,TRENT.NS,Trent Ltd,Growth / Compounder,76.22235870361328,76.47925567626953,74.79469299316406,74.99684143066406,71.75650787353516,123022
2010-01-05,TRENT.NS,Trent Ltd,Growth / Compounder,76.14234161376953,76.81616973876953,74.12086486816406,74.56306457519531,71.34147644042969,54589
2010-01-06,TRENT.NS,Trent Ltd,Growth / Compounder,75.37586975097656,75.37586975097656,72.86165618896484,73.0680160522461,69.91101837158203,53224
2010-01-07,TRENT.NS,Trent Ltd,Growth / Compounder,73.0680160522461,73.0680160522461,71.08865356445312,72.28890228271484,69.16557312011719,47691
2010-01-08,TRENT.NS,Trent Ltd,Growth / Compounder,71.60665130615234,72.8574447631836,71.26131439208984,71.50557708740234,68.41608428955078,28256
2010-01-11,TRENT.NS,Trent Ltd,Growth / Compounder,72.1836166381836,72.1836166381836,70.41903686523438,70.77279663085938,67.71495819091797,637030
2010-01-12,TRENT.NS,Trent Ltd,Growth / Compounder,71.58980560302734,71.5940170288086,68.44388580322266,68.95767211914062,65.97826385498047,132022
2010-01-13,TRENT.NS,Trent Ltd,Growth / Compounder,68.4144058227539,70.66751098632812,68.23331451416016,69.50936889648438,66.50613403320312,1152249
2010-01-14,TRENT.NS,Trent Ltd,Growth / Compounder,70.74331665039062,70.74752807617188,69.53884887695312,69.90945434570312,66.88894653320312,29087
2010-01-15,TRENT.NS,Trent Ltd,Growth / Compounder,70.66751098632812,71.1728744506836,69.53042602539062,70.33059692382812,67.2918701171875,383291
2010-01-18,TRENT.NS,Trent Ltd,Growth / Compounder,70.33059692382812,70.91598510742188,69.17245483398438,69.93051147460938,66.9090805053711,25110
2010-01-19,TRENT.NS,Trent Ltd,Growth / Compounder,69.26089477539062,70.75173950195312,69.23562622070312,70.36428833007812,67.32411193847656,37149
2010-01-20,TRENT.NS,Trent Ltd,Growth / Compounder,70.24636840820312,71.5097885131836,69.58096313476562,69.92208862304688,66.90101623535156,34157
2010-01-21,TRENT.NS,Trent Ltd,Growth / Compounder,69.47988891601562,72.0151596069336,69.47988891601562,70.79806518554688,67.73915100097656,30773
2010-01-22,TRENT.NS,Trent Ltd,Growth / Compounder,70.92019653320312,70.92019653320312,69.48831176757812,69.92630004882812,66.9050521850586,24077
2010-01-25,TRENT.NS,Trent Ltd,Growth / Compounder,69.91787719726562,71.1728744506836,69.65676879882812,70.13687133789062,67.10651397705078,690326
2010-01-27,TRENT.NS,Trent Ltd,Growth / Compounder,69.16824340820312,70.07369995117188,68.05643463134766,68.80184936523438,65.82917785644531,61998
2010-01-28,TRENT.NS,Trent Ltd,Growth / Compounder,68.14066314697266,68.73026275634766,67.50052642822266,68.16593170166016,65.22074890136719,632269
2010-01-29,TRENT.NS,Trent Ltd,Growth / Compounder,67.38260650634766,68.45230865478516,66.75089263916016,67.18888092041016,64.28590393066406,65963
2010-02-01,TRENT.NS,Trent Ltd,Growth / Compounder,67.21414947509766,68.30912017822266,66.54032135009766,67.18045806884766,64.2778549194336,8916
2010-02-02,TRENT.NS,Trent Ltd,Growth / Compounder,66.72562408447266,69.65676879882812,66.62454986572266,66.7803726196289,63.89504623413086,29764
2010-02-03,TRENT.NS,Trent Ltd,Growth / Compounder,67.37418365478516,67.37418365478516,66.5361099243164,66.55716705322266,63.68146896362305,28351
2010-02-04,TRENT.NS,Trent Ltd,Growth / Compounder,64.68730163574219,67.29837799072266,62.58159637451172,65.82017517089844,62.9763298034668,36769
2010-02-05,TRENT.NS,Trent Ltd,Growth / Compounder,63.72710037231445,65.19267272949219,63.59233474731445,64.04295349121094,61.275901794433594,28042
2010-02-08,TRENT.NS,Trent Ltd,Growth / Compounder,65.69804382324219,65.69804382324219,64.11875915527344,64.56095886230469,61.771522521972656,16194
2010-02-09,TRENT.NS,Trent Ltd,Growth / Compounder,64.08927917480469,65.18424987792969,64.01347351074219,64.43461608886719,61.65065383911133,15220
2010-02-10,TRENT.NS,Trent Ltd,Growth / Compounder,64.25773620605469,65.68962097167969,64.01347351074219,65.37797546386719,62.55323791503906,12489
2010-02-11,TRENT.NS,Trent Ltd,Growth / Compounder,66.11917877197266,66.11917877197266,63.17119216918945,63.55022048950195,60.8044548034668,9177
2010-02-15,TRENT.NS,Trent Ltd,Growth / Compounder,64.84733581542969,64.84733581542969,62.32891082763672,64.08506774902344,61.31620407104492,19150
2010-02-16,TRENT.NS,Trent Ltd,Growth / Compounder,64.09770202636719,67.28995513916016,63.59233474731445,66.13182067871094,63.274513244628906,48606
2010-02-17,TRENT.NS,Trent Ltd,Growth / Compounder,67.29837799072266,67.29837799072266,65.78227233886719,66.57401275634766,63.69761276245117,19387
