Date,Ticker,Company_Name,Category,Open,High,Low,Close,Adj_Close,Volume
2010-01-04,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,271.375,284.5,271.375,282.4624938964844,234.5592498779297,3739348
2010-01-05,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,283.75,294.0,280.25,287.6625061035156,238.87744140625,5197364
2010-01-06,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,289.92498779296875,296.7250061035156,288.07501220703125,294.5625,244.607177734375,6827232
2010-01-07,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,295.75,296.11248779296875,285.2875061035156,288.95001220703125,239.94659423828125,3304396
2010-01-08,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,291.25,291.5,286.63751220703125,288.9750061035156,239.9673614501953,2527272
2010-01-11,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,290.5,294.0,287.5,289.79998779296875,240.65237426757812,3167868
2010-01-12,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,285.63751220703125,299.75,285.63751220703125,298.04998779296875,247.50323486328125,4942468
2010-01-13,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,295.5249938964844,297.5,283.6499938964844,288.3999938964844,239.48983764648438,4584900
2010-01-14,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,290.0,295.5,287.7749938964844,292.9125061035156,243.23707580566406,4109484
2010-01-15,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,293.88751220703125,295.5249938964844,287.51251220703125,289.29998779296875,240.23721313476562,3066960
2010-01-18,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,288.75,297.7250061035156,287.5375061035156,295.9125061035156,245.72828674316406,3562064
2010-01-19,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,294.75,296.2250061035156,287.67498779296875,289.8999938964844,240.73544311523438,2497004
2010-01-20,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,291.25,293.7250061035156,285.0625,286.36248779296875,237.7979278564453,3390516
2010-01-21,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,285.75,293.0,284.75,286.2124938964844,237.67333984375,4982164
2010-01-22,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,281.75,285.95001220703125,274.75,283.2749938964844,235.2339630126953,3873740
2010-01-25,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,285.0,288.13751220703125,264.0249938964844,267.8125,222.39381408691406,10824500
2010-01-27,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,266.20001220703125,268.5,248.75,252.72500610351562,209.86500549316406,11011728
2010-01-28,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,255.0,261.67498779296875,254.1875,255.5749969482422,212.231689453125,4491372
2010-01-29,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,255.0,258.0,246.9375,254.3874969482422,211.2455596923828,3918172
2010-02-01,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,255.3000030517578,263.8500061035156,251.85000610351562,261.7875061035156,217.39060974121094,3360188
2010-02-02,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,263.75,266.375,253.75,254.9499969482422,211.7126922607422,2531300
2010-02-03,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,256.25,264.4125061035156,256.04998779296875,263.54998779296875,218.85414123535156,2630556
2010-02-04,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,263.17498779296875,263.3500061035156,251.5,254.25,211.13140869140625,3005292
2010-02-05,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,249.75,251.25,241.47500610351562,244.0625,202.6715850830078,3751776
2010-02-08,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,248.75,252.5,241.8000030517578,249.9499969482422,207.56060791015625,3964924
2010-02-09,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,245.3249969482422,253.58749389648438,245.3249969482422,247.8000030517578,205.77525329589844,2370192
2010-02-10,M&M.NS,Mahindra & Mahindra,Auto & Turnaround Giant,250.75,251.25,237.5,239.58749389648438,198.95550537109375,4258584
