Date,Ticker,Company_Name,Category,Open,High,Low,Close,Adj_Close,Volume
2010-01-04,TITAN.NS,Titan Company,Growth / Compounder,71.25,72.44999694824219,70.36000061035156,71.07499694824219,65.3716812133789,490880
2010-01-05,TITAN.NS,Titan Company,Growth / Compounder,72.44999694824219,73.0999984741211,71.19999694824219,72.53250122070312,66.71222686767578,1282660
2010-01-06,TITAN.NS,Titan Company,Growth / Compounder,73.55000305175781,74.4000015258789,73.25,73.69999694824219,67.78605651855469,1318500
2010-01-07,TITAN.NS,Titan Company,Growth / Compounder,73.25,76.6500015258789,73.25,75.53250122070312,69.47148895263672,3218340
2010-01-08,TITAN.NS,Titan Company,Growth / Compounder,76.25,76.25,72.82749938964844,74.83499908447266,68.8299560546875,478240
2010-01-11,TITAN.NS,Titan Company,Growth / Compounder,76.0,76.0,73.94499969482422,74.2300033569336,68.27350616455078,406280
2010-01-12,TITAN.NS,Titan Company,Growth / Compounder,75.24500274658203,75.24500274658203,73.69999694824219,74.04000091552734,68.0987548828125,393860
2010-01-13,TITAN.NS,Titan Company,Growth / Compounder,74.0,74.55000305175781,73.0,73.46499633789062,67.56990051269531,525280
2010-01-14,TITAN.NS,Titan Company,Growth / Compounder,74.2249984741211,76.24500274658203,73.8499984741211,75.86499786376953,69.77731323242188,1128620
2010-01-15,TITAN.NS,Titan Company,Growth / Compounder,76.0,76.49500274658203,74.83000183105469,75.78250122070312,69.70145416259766,659400
2010-01-18,TITAN.NS,Titan Company,Growth / Compounder,76.44999694824219,76.44999694824219,74.30000305175781,75.29000091552734,69.24845886230469,239180
2010-01-19,TITAN.NS,Titan Company,Growth / Compounder,73.83000183105469,78.4000015258789,70.55000305175781,76.7074966430664,70.55219268798828,2251180
2010-01-20,TITAN.NS,Titan Company,Growth / Compounder,77.3499984741211,79.0,76.80000305175781,77.77749633789062,71.53634643554688,2549940
2010-01-21,TITAN.NS,Titan Company,Growth / Compounder,77.82499694824219,77.98500061035156,75.4000015258789,76.20500183105469,70.09002685546875,868240
2010-01-22,TITAN.NS,Titan Company,Growth / Compounder,74.75,76.44499969482422,71.80000305175781,76.03250122070312,69.93138122558594,557300
2010-01-25,TITAN.NS,Titan Company,Growth / Compounder,75.05500030517578,75.67500305175781,74.5,75.13249969482422,69.10359191894531,286860
2010-01-27,TITAN.NS,Titan Company,Growth / Compounder,73.68000030517578,75.69999694824219,73.68000030517578,74.9375,68.92425537109375,776900
2010-01-28,TITAN.NS,Titan Company,Growth / Compounder,73.5,76.94999694824219,72.80249786376953,76.23249816894531,70.11532592773438,1503240
2010-01-29,TITAN.NS,Titan Company,Growth / Compounder,75.75,76.5,73.75,75.04499816894531,69.02310943603516,442140
2010-02-01,TITAN.NS,Titan Company,Growth / Compounder,76.25,86.3499984741211,76.23750305175781,85.42500305175781,78.5701904296875,7468400
2010-02-02,TITAN.NS,Titan Company,Growth / Compounder,85.75,87.0,82.9000015258789,83.51249694824219,76.8111343383789,3162920
2010-02-03,TITAN.NS,Titan Company,Growth / Compounder,84.0,88.8499984741211,83.9000015258789,86.64250183105469,79.68997955322266,5937120
2010-02-04,TITAN.NS,Titan Company,Growth / Compounder,87.4000015258789,88.75,83.8550033569336,85.12000274658203,78.28965759277344,3925660
2010-02-05,TITAN.NS,Titan Company,Growth / Compounder,83.5,85.94999694824219,82.52249908447266,84.13249969482422,77.38139343261719,2491540
2010-02-08,TITAN.NS,Titan Company,Growth / Compounder,85.44999694824219,86.94999694824219,83.82749938964844,85.01750183105469,78.19539642333984,2257320
2010-02-09,TITAN.NS,Titan Company,Growth / Compounder,85.44000244140625,86.18499755859375,84.25749969482422,85.06500244140625,78.23908233642578,1655720
2010-02-10,TITAN.NS,Titan Company,Growth / Compounder,85.44999694824219,89.0,85.44999694824219,86.18250274658203,79.26691436767578,4079920
2010-02-11,TITAN.NS,Titan Company,Growth / Compounder,87.0199966430664,87.75,85.91500091552734,86.86000061035156,79.89002990722656,1604680
2010-02-15,TITAN.NS,Titan Company,Growth / Compounder,86.44750213623047,87.67500305175781,85.56749725341797,85.8499984741211,78.96109008789062,692500
2010-02-16,TITAN.NS,Titan Company,Growth / Compounder,87.0,87.0999984741211,85.6050033569336,86.375,79.4439468383789,465280
2010-02-17,TITAN.NS,Titan Company,Growth / Compounder,86.94999694824219,90.94999694824219,86.66500091552734,89.86250305175781,82.65159606933594,4268340
2010-02-18,TITAN.NS,Titan Company,Growth / Compounder,89.75,92.5,89.50250244140625,91.28250122070312,83.95764923095703,4171160
2010-02-19,TITAN.NS,Titan Company,Growth / Compounder,90.0,92.3499984741211,89.75499725341797,90.57749938964844,83.30921173095703,1378220
2010-02-22,TITAN.NS,Titan Company,Growth / Compounder,91.49500274658203,92.67749786376953,87.75,88.15499877929688,81.08110809326172,3472380
2010-02-23,TITAN.NS,Titan Company,Growth / Compounder,87.5,88.69999694824219,86.43000030517578,87.37000274658203,80.35911560058594,3425960
2010-02-24,TITAN.NS,Titan Company,Growth / Compounder,86.5,88.0999984741211,86.25,86.77999877929688,79.81643676757812,827180
2010-02-25,TITAN.NS,Titan Company,Growth / Compounder,86.25,87.48500061035156,85.9000015258789,86.17749786376953,79.2623062133789,1059800
2010-02-26,TITAN.NS,Titan Company,Growth / Compounder,86.88999938964844,88.69999694824219,85.07749938964844,87.3125,80.30622100830078,2330380
2010-03-02,TITAN.NS,Titan Company,Growth / Compounder,88.4000015258789,90.0,88.00250244140625,89.57250213623047,82.3848648071289,1090500
2010-03-03,TITAN.NS,Titan Company,Growth / Compounder,89.87000274658203,91.3499984741211,89.87000274658203,90.70999908447266,83.43109893798828,855440
2010-03-04,TITAN.NS,Titan Company,Growth / Compounder,90.80000305175781,93.8949966430664,90.4000015258789,93.36750030517578,85.87535095214844,2702680
2010-03-05,TITAN.NS,Titan Company,Growth / Compounder,94.0,95.0999984741211,91.125,91.5250015258789,84.1806869506836,2084960
